2	1.544556	0.062500	0.062500	0.000000
2	1.544556	0.000000	0.000000	0.000000
2	1.544556	0.000000	0.000000	0.000000
2	2.522250	0.015625	0.062500	-0.046875
2	2.522250	0.006766	0.000000	0.006766
2	2.522250	-0.007813	0.000000	-0.007813
2	2.957600	0.062500	0.062500	0.000000
2	2.957600	-0.000000	0.000000	-0.000000
2	2.957600	-0.015625	0.000000	-0.015625
2	3.567000	0.062500	0.062500	0.000000
2	3.567000	-0.027063	0.000000	-0.027063
2	3.567000	-0.031250	0.000000	-0.031250
2	3.887048	0.062500	0.062500	0.000000
2	3.887048	0.000000	0.000000	-0.000000
2	3.887048	-0.015625	0.000000	-0.015625
2	4.368665	0.015625	0.062500	-0.046875
2	4.368665	0.006766	0.000000	0.006766
2	4.368665	0.006766	0.000000	0.006766
2	4.368665	-0.007813	0.000000	-0.007813
2	4.633669	0.062500	0.062500	0.000000
2	4.633669	-0.000000	0.000000	-0.000000
2	4.633669	-0.015625	0.000000	-0.015625
2	4.633669	0.062500	0.062500	-0.000000
2	4.633669	0.000000	0.000000	0.000000
2	4.633669	0.000000	0.000000	0.000000
2	5.044500	0.062500	0.062500	0.000000
2	5.044500	-0.027063	0.000000	-0.027063
2	5.044500	-0.031250	0.000000	-0.031250
2	5.275664	0.062500	0.062500	0.000000
2	5.275664	-0.000000	0.000000	-0.000000
2	5.275664	-0.015625	0.000000	-0.015625
2	5.639922	0.015625	0.062500	-0.046875
2	5.639922	0.006766	0.000000	0.006766
2	5.639922	-0.007813	0.000000	-0.007813
2	5.847596	0.062500	0.062500	0.000000
2	5.847596	0.000000	0.000000	-0.000000
2	5.847596	-0.000000	0.000000	-0.000000
3	2.522250	0.031250	-0.015625	0.046875
3	2.522250	-0.006766	-0.000000	-0.006766
3	2.522250	0.040595	-0.000000	0.040595
3	2.522250	0.023438	-0.000000	0.023438
3	2.522250	-0.015625	-0.000000	-0.015625
3	2.522250	0.000000	-0.000000	0.000000
3	2.522250	-0.006836	-0.015625	0.008789
3	2.522250	0.001691	-0.000000	0.001691
3	2.522250	-0.012695	-0.000000	-0.012695
3	2.522250	0.005074	-0.000000	0.005074
3	2.522250	0.019531	-0.015625	0.035156
3	2.522250	-0.013532	-0.000000	-0.013532
3	2.522250	-0.015625	-0.000000	-0.015625
3	2.522250	0.020297	-0.000000	0.020297
3	2.957600	-0.008301	-0.015625	0.007324
3	2.957600	-0.002537	-0.000000	-0.002537
3	2.957600	-0.004229	-0.000000	-0.004229
3	2.957600	-0.004395	-0.000000	-0.004395
3	2.957600	-0.004229	-0.000000	-0.004229
3	2.957600	0.005371	-0.000000	0.005371
3	2.957600	0.006348	-0.000000	0.006348
3	2.957600	0.002537	-0.000000	0.002537
3	2.957600	-0.003906	-0.015625	0.011719
3	2.957600	-0.006766	-0.000000	-0.006766
3	2.957600	0.007813	-0.000000	0.007813
3	2.957600	0.030446	-0.000000	0.030446
3	2.957600	0.021484	-0.000000	0.021484
3	2.957600	0.003383	-0.000000	0.003383
3	2.957600	-0.003906	-0.015625	0.011719
3	2.957600	0.003383	-0.000000	0.003383
3	2.957600	-0.015625	-0.000000	-0.015625
3	2.957600	-0.020297	-0.000000	-0.020297
3	2.957600	0.009766	-0.000000	0.009766
3	2.957600	0.000000	-0.000000	0.000000
3	3.567000	-0.033203	-0.015625	-0.017578
3	3.567000	0.006766	-0.000000	0.006766
3	3.567000	-0.020297	-0.000000	-0.020297
3	3.567000	-0.005859	-0.000000	-0.005859
3	3.567000	0.016915	-0.000000	0.016915
3	3.567000	0.007812	-0.000000	0.007812
3	3.567000	0.003906	-0.000000	0.003906
3	3.567000	0.003383	-0.000000	0.003383
3	3.567000	0.016602	-0.015625	0.032227
3	3.567000	0.000000	-0.000000	0.000000
3	3.567000	0.001691	-0.000000	0.001691
3	3.567000	0.013672	-0.000000	0.013672
3	3.567000	0.028320	-0.000000	0.028320
3	3.567000	-0.011840	-0.000000	-0.011840
3	3.887048	-0.012695	-0.015625	0.002930
3	3.887048	-0.015223	-0.000000	-0.015223
3	3.887048	0.008457	-0.000000	0.008457
3	3.887048	-0.008789	-0.000000	-0.008789
3	3.887048	-0.001691	-0.000000	-0.001691
3	3.887048	-0.022461	-0.000000	-0.022461
3	3.887048	0.010742	-0.000000	0.010742
3	3.887048	-0.008457	-0.000000	-0.008457
3	3.887048	-0.003906	-0.015625	0.011719
3	3.887048	-0.006766	-0.000000	-0.006766
3	3.887048	0.007813	-0.000000	0.007813
3	3.887048	0.030446	-0.000000	0.030446
3	3.887048	0.021484	-0.000000	0.021484
3	3.887048	0.003383	-0.000000	0.003383
3	3.887048	-0.017090	-0.015625	-0.001465
3	3.887048	0.010994	-0.000000	0.010994
3	3.887048	0.000846	-0.000000	0.000846
3	3.887048	0.009277	-0.000000	0.009277
3	3.887048	-0.007612	-0.000000	-0.007612
3	3.887048	0.002441	-0.000000	0.002441
3	3.887048	0.002441	-0.000000	0.002441
3	3.887048	-0.002537	-0.000000	-0.002537
3	3.887048	0.001953	-0.015625	0.017578
3	3.887048	0.000000	-0.000000	0.000000
3	3.887048	0.001691	-0.000000	0.001691
3	3.887048	0.006836	-0.000000	0.006836
3	3.887048	0.001691	-0.000000	0.001691
3	3.887048	0.006836	-0.000000	0.006836
3	3.887048	0.007812	-0.000000	0.007812
3	3.887048	-0.003383	-0.000000	-0.003383
4	2.522250	0.091797	0.003906	0.087891
4	2.522250	-0.025372	0.000000	-0.025372
4	2.522250	0.015625	0.000000	0.015625
4	2.522250	-0.005074	0.000000	-0.005074
4	2.522250	0.017578	0.000000	0.017578
4	2.522250	-0.031250	0.003906	-0.035156
4	2.522250	0.013532	0.000000	0.013532
4	2.522250	-0.030446	0.000000	-0.030446
4	2.522250	-0.029297	0.000000	-0.029297
4	2.522250	0.021484	0.000000	0.021484
4	2.522250	-0.000000	0.000000	-0.000000
4	2.522250	0.010149	0.000000	0.010149
4	2.522250	-0.000000	0.000000	-0.000000
4	2.522250	-0.013672	0.003906	-0.017578
4	2.522250	0.020297	0.000000	0.020297
4	2.522250	0.021484	0.000000	0.021484
4	2.522250	-0.020297	0.000000	-0.020297
4	2.522250	0.017578	0.000000	0.017578
4	2.957600	-0.004883	0.003906	-0.008789
4	2.957600	-0.005074	0.000000	-0.005074
4	2.957600	0.003383	0.000000	0.003383
4	2.957600	-0.014648	0.000000	-0.014648
4	2.957600	0.000977	0.000000	0.000977
4	2.957600	-0.005074	0.000000	-0.005074
4	2.957600	-0.006766	0.000000	-0.006766
4	2.957600	-0.003906	0.000000	-0.003906
4	2.957600	0.000977	0.000000	0.000977
4	2.957600	0.000000	0.000000	0.000000
4	2.957600	-0.000000	0.000000	-0.000000
4	2.957600	0.005859	0.000000	0.005859
4	2.957600	-0.037109	0.003906	-0.041016
4	2.957600	0.004229	0.000000	0.004229
4	2.957600	-0.008789	0.000000	-0.008789
4	2.957600	-0.004883	0.000000	-0.004883
4	2.957600	-0.012695	0.000000	-0.012695
4	2.957600	-0.002537	0.000000	-0.002537
4	2.957600	0.000000	0.000000	0.000000
4	2.957600	-0.023926	0.003906	-0.027832
4	2.957600	0.006766	0.000000	0.006766
4	2.957600	-0.013532	0.000000	-0.013532
4	2.957600	-0.010254	0.000000	-0.010254
4	2.957600	0.008301	0.000000	0.008301
4	2.957600	-0.016113	0.000000	-0.016113
4	2.957600	0.010149	0.000000	0.010149
4	2.957600	-0.008301	0.000000	-0.008301
4	2.957600	-0.010149	0.000000	-0.010149
4	2.957600	-0.004395	0.000000	-0.004395
4	2.957600	0.013428	0.003906	0.009521
4	2.957600	0.010572	0.000000	0.010572
4	2.957600	-0.007189	0.000000	-0.007189
4	2.957600	-0.002197	0.000000	-0.002197
4	2.957600	0.013109	0.000000	0.013109
4	2.957600	-0.004150	0.000000	-0.004150
4	2.957600	-0.010498	0.000000	-0.010498
4	2.957600	0.001269	0.000000	0.001269
4	2.957600	-0.017337	0.000000	-0.017337
4	2.957600	-0.009033	0.000000	-0.009033
4	2.957600	-0.002686	0.000000	-0.002686
4	2.957600	0.006343	0.000000	0.006343
4	2.957600	0.004150	0.000000	0.004150
4	2.957600	-0.002114	0.000000	-0.002114
4	2.957600	0.003806	0.000000	0.003806
4	2.957600	-0.000732	0.000000	-0.000732
4	2.957600	-0.028320	0.003906	-0.032227
4	2.957600	-0.005920	0.000000	-0.005920
4	2.957600	-0.008457	0.000000	-0.008457
4	2.957600	0.007324	0.000000	0.007324
4	2.957600	-0.019531	0.000000	-0.019531
4	2.957600	-0.020297	0.000000	-0.020297
4	2.957600	0.001691	0.000000	0.001691
4	2.957600	-0.002441	0.000000	-0.002441
4	2.957600	-0.004883	0.000000	-0.004883
4	2.957600	0.002537	0.000000	0.002537
4	2.957600	-0.003383	0.000000	-0.003383
4	2.957600	0.005859	0.000000	0.005859
4	2.957600	-0.018066	0.003906	-0.021973
4	2.957600	0.005920	0.000000	0.005920
4	2.957600	0.008301	0.000000	0.008301
4	2.957600	0.017760	0.000000	0.017760
4	2.957600	-0.022835	0.000000	-0.022835
4	2.957600	-0.014160	0.000000	-0.014160
4	2.957600	-0.000846	0.000000	-0.000846
4	2.957600	0.004395	0.000000	0.004395
4	2.957600	-0.009277	0.003906	-0.013184
4	2.957600	-0.017760	0.000000	-0.017760
4	2.957600	0.000846	0.000000	0.000846
4	2.957600	0.004395	0.000000	0.004395
4	2.957600	0.018606	0.000000	0.018606
4	2.957600	0.001953	0.000000	0.001953
4	2.957600	0.003906	0.000000	0.003906
4	2.957600	0.005074	0.000000	0.005074
4	2.957600	-0.015137	0.000000	-0.015137
4	2.957600	-0.010994	0.000000	-0.010994
4	2.957600	-0.012686	0.000000	-0.012686
4	2.957600	-0.001465	0.000000	-0.001465
4	2.957600	0.003906	0.003906	-0.000000
4	2.957600	0.010149	0.000000	0.010149
4	2.957600	0.008457	0.000000	0.008457
4	2.957600	0.008789	0.000000	0.008789
4	2.957600	0.000846	0.000000	0.000846
4	2.957600	0.000488	0.000000	0.000488
4	2.957600	0.005371	0.000000	0.005371
4	2.957600	-0.002537	0.000000	-0.002537
4	2.957600	0.000977	0.000000	0.000977
4	2.957600	-0.005074	0.000000	-0.005074
4	2.957600	-0.010149	0.000000	-0.010149
4	2.957600	-0.005859	0.000000	-0.005859
4	3.567000	0.000977	0.003906	-0.002930
4	3.567000	-0.011840	0.000000	-0.011840
4	3.567000	0.001691	0.000000	0.001691
4	3.567000	-0.008789	0.000000	-0.008789
4	3.567000	0.030273	0.000000	0.030273
4	3.567000	-0.015223	0.000000	-0.015223
4	3.567000	-0.001691	0.000000	-0.001691
4	3.567000	0.024414	0.000000	0.024414
