1,3,4 3 HCP_A3 1500.00 1.25052E-01 6.51866E-01 2.33374E-03 2.20748E-01
1,2,3 3 HCP_A3 1500.00 8.43724E-02 6.36359E-01 1.45966E-03 2.77809E-01
3,4 3 HCP_A3 1500.00 1.71911E-01 6.68562E-01 1.35744E-04 1.59392E-01
1,2,3 3 HCP_A3 1500.00 1.19581E-01 6.49505E-01 2.34778E-03 2.28566E-01
3,4 3 HCP_A3 1500.00 3.89902E-01 5.90114E-01 1.31113E-02 6.87273E-03
1,3 3 HCP_A3 1500.00 1.17509E-01 6.41344E-01 8.23091E-04 2.40325E-01
1,3 3 HCP_A3 1500.00 8.26491E-02 6.26875E-01 2.54231E-04 2.90222E-01
1,2,3 3 HCP_A3 1500.00 9.77640E-02 6.39136E-01 1.70506E-03 2.61395E-01
2,3,4 3 HCP_A3 1500.00 3.56556E-01 6.00549E-01 3.64559E-02 6.43914E-03
1,2,3 3 HCP_A3 1500.00 4.84565E-02 6.44240E-01 1.09991E-03 3.06204E-01
1,2,3 3 HCP_A3 1500.00 5.49747E-02 6.41376E-01 1.14213E-03 3.02508E-01
2,3 3 HCP_A3 1500.00 2.11680E-02 6.63400E-01 1.01781E-03 3.14414E-01
1,2,3 3 HCP_A3 1500.00 1.07441E-01 6.43037E-01 1.94483E-03 2.47577E-01
1,3,4 3 HCP_A3 1500.00 1.35175E-01 6.54957E-01 1.90509E-03 2.07964E-01
2,3,4 3 HCP_A3 1500.00 1.60905E-01 6.86780E-01 5.98046E-03 1.46334E-01
1,3,4 3 HCP_A3 1500.00 1.52982E-01 6.58508E-01 6.86069E-04 1.87824E-01
1,2,3 3 HCP_A3 1500.00 8.50836E-03 6.70580E-01 1.01095E-03 3.19901E-01
1,3 3 HCP_A3 1500.00 1.20363E-01 6.42438E-01 7.69458E-04 2.36430E-01
1,2,3 3 HCP_A3 1500.00 4.83323E-02 6.44300E-01 1.09918E-03 3.06269E-01
2,3,4 3 HCP_A3 1500.00 1.67721E-01 6.89156E-01 6.88774E-03 1.36235E-01
1,2,3 3 HCP_A3 1500.00 9.84552E-02 6.39366E-01 1.72021E-03 2.60459E-01
1,2,3 3 HCP_A3 1500.00 5.31711E-02 6.42115E-01 1.12960E-03 3.03585E-01
1,2,3 3 HCP_A3 1500.00 6.29037E-02 6.38657E-01 1.20549E-03 2.97234E-01
1,3 3 HCP_A3 1500.00 2.44517E-02 6.50853E-01 1.97031E-04 3.24498E-01
3,4 3 HCP_A3 1500.00 4.50287E-01 5.42714E-01 6.86934E-03 1.29807E-04
2,3 3 HCP_A3 1500.00 4.03553E-02 7.04985E-01 1.51685E-03 2.53143E-01
2,3 3 HCP_A3 1500.00 2.03599E-01 7.38850E-01 3.20611E-02 2.54903E-02
1,3 3 HCP_A3 1500.00 7.63377E-02 6.23732E-01 1.58566E-05 2.99915E-01
2,3,4 3 HCP_A3 1500.00 3.61672E-01 5.95860E-01 3.73055E-02 5.16227E-03
1,2,3 3 HCP_A3 1500.00 1.13611E-01 6.46167E-01 2.13347E-03 2.38089E-01
1,2,3 3 HCP_A3 1500.00 4.07538E-02 6.48264E-01 1.06050E-03 3.09922E-01
2,3 3 HCP_A3 1500.00 9.22611E-02 6.61178E-01 1.79899E-03 2.44762E-01
2,3,4 3 HCP_A3 1500.00 3.55311E-01 6.01661E-01 3.62568E-02 6.77110E-03
1,2,3 3 HCP_A3 1500.00 1.00523E-01 6.40101E-01 1.76722E-03 2.57609E-01
1,2,3 3 HCP_A3 1500.00 5.13278E-02 6.42913E-01 1.11747E-03 3.04642E-01
2,3,4 3 HCP_A3 1500.00 1.53736E-01 6.83116E-01 5.10892E-03 1.58039E-01
1,2,3 3 HCP_A3 1500.00 7.70818E-02 6.36236E-01 1.35751E-03 2.85324E-01
3,3,4 3 HCP_A3 1500.00 3.37419E-01 6.19232E-01 2.77059E-02 1.56425E-02
3,3,4 3 HCP_A3 1500.00 2.05301E-01 6.86562E-01 9.95548E-03 9.81817E-02
2,3,4 3 HCP_A3 1500.00 1.85517E-01 6.91191E-01 9.55354E-03 1.13738E-01
1,2,3 3 HCP_A3 1500.00 9.46680E-02 6.38206E-01 1.64049E-03 2.65486E-01
1,2,3 3 HCP_A3 1500.00 9.88290E-02 6.39493E-01 1.72852E-03 2.59949E-01
1,2,3 3 HCP_A3 1500.00 4.02897E-02 6.48526E-01 1.05847E-03 3.10126E-01
3,4 3 HCP_A3 1500.00 1.79498E-01 6.88012E-01 6.54023E-03 1.25949E-01
1,2,3 3 HCP_A3 1500.00 5.23269E-02 6.42475E-01 1.12396E-03 3.04074E-01
1,2,3 3 HCP_A3 1500.00 1.01159E-01 6.40341E-01 1.78222E-03 2.56717E-01
1,2,3 3 HCP_A3 1500.00 9.79484E-02 6.39196E-01 1.70907E-03 2.61146E-01
1,3 3 HCP_A3 1500.00 1.27297E-01 6.48585E-01 1.26029E-03 2.22858E-01
1,2,3 3 HCP_A3 1500.00 8.58709E-02 6.36506E-01 1.48310E-03 2.76140E-01
1,2,3 3 HCP_A3 1500.00 7.82192E-02 6.36192E-01 1.37224E-03 2.84217E-01
1,3,4 3 HCP_A3 1500.00 1.28908E-01 6.53092E-01 2.18825E-03 2.15812E-01
1,2,3 3 HCP_A3 1500.00 1.27045E-02 6.67298E-01 1.00665E-03 3.18990E-01
1,2,3,4 3 HCP_A3 1500.00 1.21874E-01 6.50836E-01 2.43930E-03 2.24851E-01
3,4 3 HCP_A3 1500.00 4.12846E-01 5.61240E-01 2.46717E-02 1.24179E-03
1,2,3 3 HCP_A3 1500.00 9.34459E-02 6.37885E-01 1.61642E-03 2.67053E-01
2,3 3 HCP_A3 1500.00 5.28241E-02 8.00375E-01 8.67072E-03 1.38130E-01
2,3 3 HCP_A3 1500.00 1.56084E-01 7.09501E-01 7.50135E-03 1.26914E-01
1,2,3 3 HCP_A3 1500.00 9.37399E-02 6.37960E-01 1.62214E-03 2.66678E-01
1,2,3 3 HCP_A3 1500.00 1.02245E-01 6.40766E-01 1.80841E-03 2.55181E-01
1,2,3 3 HCP_A3 1500.00 9.92723E-02 6.39648E-01 1.73848E-03 2.59341E-01
2,3,4 3 HCP_A3 1500.00 1.41476E-01 6.73737E-01 3.84046E-03 1.80947E-01
1,2,3 3 HCP_A3 1500.00 8.98773E-02 6.37104E-01 1.55035E-03 2.71469E-01
2,3 3 HCP_A3 1500.00 1.21619E-02 6.84357E-01 1.09450E-03 3.02387E-01
1,2,3,4 3 HCP_A3 1500.00 1.21874E-01 6.50836E-01 2.43930E-03 2.24851E-01
1,2,3 3 HCP_A3 1500.00 4.64862E-02 6.45207E-01 1.08877E-03 3.07218E-01
1,2,3 3 HCP_A3 1500.00 1.03742E-01 6.41381E-01 1.84580E-03 2.53031E-01
1,2,3 3 HCP_A3 1500.00 3.50640E-02 6.51624E-01 1.03831E-03 3.12274E-01
1,3 3 HCP_A3 1500.00 8.25610E-02 6.24780E-01 9.50202E-05 2.92564E-01
3,4 3 HCP_A3 1500.00 1.33283E-01 6.59682E-01 2.52107E-03 2.04515E-01
3,4 3 HCP_A3 1500.00 1.37811E-01 6.59241E-01 2.13160E-03 2.00816E-01
1,2,3 3 HCP_A3 1500.00 5.03800E-02 6.43340E-01 1.11149E-03 3.05169E-01
1,3 3 HCP_A3 1500.00 1.28500E-01 6.45953E-01 6.34437E-04 2.24913E-01
1,2,3 3 HCP_A3 1500.00 1.10842E-01 6.44713E-01 2.04498E-03 2.42400E-01
1,2,3 3 HCP_A3 1500.00 1.14399E-01 6.46593E-01 2.15988E-03 2.36848E-01
3,4 3 HCP_A3 1500.00 4.01102E-01 5.80338E-01 1.41190E-02 4.44077E-03
1,3,4 3 HCP_A3 1500.00 1.57881E-01 6.58762E-01 2.04447E-04 1.83153E-01
1,2,3 3 HCP_A3 1500.00 9.82831E-02 6.39308E-01 1.71641E-03 2.60693E-01
1,3 3 HCP_A3 1500.00 1.44578E-01 6.54239E-01 5.82312E-04 2.00601E-01
2,3 3 HCP_A3 1500.00 1.30962E-01 7.59411E-01 1.25291E-02 9.70985E-02
1,2,3 3 HCP_A3 1500.00 1.11307E-01 6.44951E-01 2.05937E-03 2.41683E-01
1,2,3 3 HCP_A3 1500.00 6.04288E-02 6.39409E-01 1.18412E-03 2.98978E-01
1,2,3 3 HCP_A3 1500.00 1.03743E-01 6.41381E-01 1.84581E-03 2.53030E-01
2,3 3 HCP_A3 1500.00 7.10560E-02 7.69358E-01 5.56637E-03 1.54020E-01
1,2,3 3 HCP_A3 1500.00 1.11447E-01 6.45024E-01 2.06374E-03 2.41466E-01
1,3 3 HCP_A3 1500.00 2.41604E-02 6.47606E-01 6.18084E-06 3.28227E-01
1,3 3 HCP_A3 1500.00 1.10310E-01 6.38066E-01 8.23495E-04 2.50800E-01
1,3,5 3 HCP_A3 1500.00 9.15359E-02 6.24677E-01 2.62801E-05 2.83761E-01
1,3 3 HCP_A3 1500.00 6.02049E-02 6.32476E-01 3.58324E-04 3.06961E-01
2,3 3 HCP_A3 1500.00 7.51155E-02 7.55487E-01 4.49738E-03 1.64901E-01
3,5 3 HCP_A3 1500.00 1.20869E-01 6.40268E-01 3.88396E-04 2.38475E-01
1,2,3 3 HCP_A3 1500.00 5.88545E-02 6.39934E-01 1.17141E-03 3.00040E-01
1,2,3 3 HCP_A3 1500.00 1.05437E-01 6.42117E-01 1.88996E-03 2.50556E-01
1,2,3 3 HCP_A3 1500.00 7.57978E-02 6.36315E-01 1.34139E-03 2.86546E-01
1,2,3 3 HCP_A3 1500.00 1.08349E-01 6.43471E-01 1.97069E-03 2.46209E-01
1,3,4 3 HCP_A3 1500.00 1.57302E-01 6.58756E-01 2.65844E-04 1.83676E-01
1,2,3,4 3 HCP_A3 1500.00 1.21874E-01 6.50836E-01 2.43930E-03 2.24851E-01
1,2,3 3 HCP_A3 1500.00 2.86888E-02 6.55729E-01 1.02024E-03 3.14562E-01
1,3 3 HCP_A3 1500.00 9.81857E-02 6.29758E-01 3.20956E-04 2.71736E-01
2,3 3 HCP_A3 1500.00 1.08981E-01 7.08658E-01 3.50764E-03 1.78853E-01
1,2,3 3 HCP_A3 1500.00 1.11394E-01 6.44996E-01 2.06211E-03 2.41547E-01
1,2,3 3 HCP_A3 1500.00 7.86797E-02 6.36180E-01 1.37832E-03 2.83762E-01
1,2,3 3 HCP_A3 1500.00 1.17162E-01 6.48126E-01 2.25691E-03 2.32455E-01
1,2,3 3 HCP_A3 1500.00 1.18103E-01 6.48659E-01 2.29157E-03 2.30947E-01
3,4,5 3 HCP_A3 1500.00 3.90721E-01 5.66258E-01 4.25159E-02 5.05079E-04
1,3 3 HCP_A3 1500.00 6.00978E-04 6.66817E-01 1.85412E-05 3.32564E-01
1,2,3,4 3 HCP_A3 1500.00 1.21874E-01 6.50836E-01 2.43930E-03 2.24851E-01
1,2,3 3 HCP_A3 1500.00 3.20552E-02 6.53520E-01 1.02889E-03 3.13396E-01
1,2,3 3 HCP_A3 1500.00 6.33102E-02 6.38542E-01 1.20912E-03 2.96938E-01
1,2,3 3 HCP_A3 1500.00 2.38174E-02 6.59078E-01 1.01124E-03 3.16093E-01
1,2,3 3 HCP_A3 1500.00 3.76367E-02 6.50067E-01 1.04763E-03 3.11249E-01
1,2,3 3 HCP_A3 1500.00 1.54120E-02 6.65229E-01 1.00567E-03 3.18353E-01
2,3,3,3,4 3 HCP_A3 1500.00 2.35186E-01 6.77491E-01 1.81472E-02 6.91757E-02
2,3,3,3,4 3 HCP_A3 1500.00 2.73761E-01 2.26475E-01 2.69033E-01 2.30731E-01
2,3,3,3,4 3 HCP_A3 1500.00 2.25278E-01 6.81693E-01 1.63866E-02 7.66425E-02
1,3 3 HCP_A3 1500.00 1.24650E-01 6.47386E-01 1.28563E-03 2.26678E-01
1,2,3 3 HCP_A3 1500.00 3.57005E-02 6.51233E-01 1.04051E-03 3.12026E-01
1,2,3 3 HCP_A3 1500.00 1.09255E-01 6.43914E-01 1.99711E-03 2.44834E-01
1,2,3 3 HCP_A3 1500.00 1.12503E-01 6.45576E-01 2.09726E-03 2.39824E-01
1,3 3 HCP_A3 1500.00 1.01904E-01 6.37987E-01 1.29575E-03 2.58813E-01
1,2,3 3 HCP_A3 1500.00 9.92594E-02 6.39643E-01 1.73819E-03 2.59359E-01
1,3 3 HCP_A3 1500.00 7.05836E-02 6.33787E-01 8.28567E-04 2.94801E-01
3,4 3 HCP_A3 1500.00 3.97105E-01 5.72385E-01 2.82627E-02 2.24730E-03
1,2,3 3 HCP_A3 1500.00 8.95524E-02 6.37044E-01 1.54464E-03 2.71859E-01
2,3 3 HCP_A3 1500.00 1.60445E-01 7.42098E-01 1.48904E-02 8.25667E-02
2,3 3 HCP_A3 1500.00 2.09259E-01 7.34207E-01 3.17825E-02 2.47519E-02
2,3 3 HCP_A3 1500.00 1.26847E-01 6.93601E-01 3.79510E-03 1.75757E-01
1,3 3 HCP_A3 1500.00 7.73477E-02 6.24868E-01 8.94057E-05 2.97695E-01
1,2,3 3 HCP_A3 1500.00 7.96132E-02 6.36169E-01 1.39087E-03 2.82827E-01
1,2,3 3 HCP_A3 1500.00 1.12465E-01 6.45556E-01 2.09606E-03 2.39883E-01
1,2,3 3 HCP_A3 1500.00 9.08552E-02 6.37295E-01 1.56785E-03 2.70282E-01
1,2,3 3 HCP_A3 1500.00 6.37847E-02 6.38412E-01 1.21341E-03 2.96590E-01
3,4 3 HCP_A3 1500.00 1.43044E-01 6.59448E-01 1.72188E-03 1.95787E-01
1,2,3 3 HCP_A3 1500.00 1.19488E-01 6.49452E-01 2.34418E-03 2.28716E-01
1,2,3 3 HCP_A3 1500.00 3.67714E-03 6.74459E-01 1.02027E-03 3.20844E-01
1,3 3 HCP_A3 1500.00 5.03054E-02 6.42574E-01 9.95766E-04 3.06125E-01
1,2,3 3 HCP_A3 1500.00 9.44392E-02 6.38144E-01 1.63592E-03 2.65781E-01
1,2,3 3 HCP_A3 1500.00 1.88913E-02 6.62631E-01 1.00642E-03 3.17472E-01
1,2,3 3 HCP_A3 1500.00 1.15866E-01 6.47400E-01 2.21052E-03 2.34523E-01
1,2,3 3 HCP_A3 1500.00 1.09294E-01 6.43933E-01 1.99825E-03 2.44775E-01
2,3,4 3 HCP_A3 1500.00 1.48083E-01 6.79299E-01 4.48766E-03 1.68130E-01
1,2,3 3 HCP_A3 1500.00 1.18811E-01 6.49063E-01 2.31821E-03 2.29808E-01
1,2,3 3 HCP_A3 1500.00 7.77605E-02 6.36207E-01 1.36625E-03 2.84666E-01
1,2,3 3 HCP_A3 1500.00 3.04918E-02 6.54534E-01 1.02463E-03 3.13949E-01
1,3,5 3 HCP_A3 1500.00 1.10742E-01 6.34896E-01 3.74286E-04 2.53988E-01
2,3,4 3 HCP_A3 1500.00 1.38210E-01 6.70546E-01 3.55314E-03 1.87691E-01
1,2,3 3 HCP_A3 1500.00 1.19736E-02 6.67864E-01 1.00715E-03 3.19156E-01
1,2,3 3 HCP_A3 1500.00 2.48041E-02 6.58386E-01 1.01272E-03 3.15797E-01
2,3 3 HCP_A3 1500.00 6.11368E-02 7.16020E-01 2.08496E-03 2.20758E-01
2,3 3 HCP_A3 1500.00 2.94171E-02 7.46106E-01 2.26833E-03 2.22209E-01
2,3 3 HCP_A3 1500.00 1.31768E-01 7.94300E-01 3.78456E-02 3.60860E-02
1,2,3 3 HCP_A3 1500.00 7.32204E-02 6.36560E-01 1.31055E-03 2.88909E-01
1,2,3 3 HCP_A3 1500.00 1.03277E-01 6.41187E-01 1.83403E-03 2.53702E-01
2,3 3 HCP_A3 1500.00 8.90923E-02 6.87943E-01 2.13743E-03 2.20828E-01
2,3,4 3 HCP_A3 1500.00 1.37145E-01 6.69444E-01 3.46418E-03 1.89947E-01
1,2,3 3 HCP_A3 1500.00 9.70652E-02 6.38911E-01 1.69002E-03 2.62334E-01
2,3,4 3 HCP_A3 1500.00 3.48371E-01 6.07660E-01 3.51933E-02 8.77645E-03
1,2,3 3 HCP_A3 1500.00 8.17464E-02 6.36202E-01 1.42068E-03 2.80631E-01
1,2,3 3 HCP_A3 1500.00 8.97593E-02 6.37082E-01 1.54827E-03 2.71611E-01
2,3 3 HCP_A3 1500.00 1.46718E-01 7.46042E-01 1.24664E-02 9.47738E-02
1,3,4 3 HCP_A3 1500.00 1.48718E-01 6.57976E-01 1.04516E-03 1.92261E-01
1,2,3 3 HCP_A3 1500.00 7.50697E-02 6.36372E-01 1.33247E-03 2.87226E-01
1,3 3 HCP_A3 1500.00 3.28680E-02 6.41650E-01 1.42259E-05 3.25468E-01
1,3 3 HCP_A3 1500.00 1.43694E-01 6.55192E-01 9.07519E-04 2.00206E-01
2,3,4 3 HCP_A3 1500.00 3.48154E-01 6.07842E-01 3.51612E-02 8.84329E-03
2,3,3,4 3 HCP_A3 1500.00 2.03938E-01 6.88594E-01 1.26292E-02 9.48383E-02
2,3,3,4 3 HCP_A3 1500.00 3.25946E-01 6.24966E-01 3.21113E-02 1.69765E-02
1,3 3 HCP_A3 1500.00 3.98306E-02 6.43331E-01 4.19354E-04 3.16420E-01
1,2,3 3 HCP_A3 1500.00 3.17276E-03 6.74869E-01 1.02153E-03 3.20936E-01
2,3,4 3 HCP_A3 1500.00 1.56582E-01 6.84722E-01 5.44411E-03 1.53252E-01
1,2,3 3 HCP_A3 1500.00 7.62620E-02 6.36283E-01 1.34716E-03 2.86108E-01
1,2,3 3 HCP_A3 1500.00 1.09499E-01 6.44035E-01 2.00434E-03 2.44462E-01
2,3 3 HCP_A3 1500.00 2.02936E-02 8.68999E-01 5.75186E-02 5.31888E-02
2,3 3 HCP_A3 1500.00 4.80710E-02 7.36759E-01 2.37537E-03 2.12795E-01
2,3 3 HCP_A3 1500.00 1.67157E-01 7.73990E-01 4.29267E-02 1.59258E-02
1,2,3 3 HCP_A3 1500.00 7.93546E-02 6.36170E-01 1.38736E-03 2.83088E-01
1,3 3 HCP_A3 1500.00 1.43148E-02 6.58615E-01 2.01556E-04 3.26868E-01
1,2,3 3 HCP_A3 1500.00 4.40418E-02 6.46468E-01 1.07598E-03 3.08415E-01
2,3,4 3 HCP_A3 1500.00 1.32321E-01 6.64091E-01 3.09032E-03 2.00498E-01
1,2,3 3 HCP_A3 1500.00 5.03291E-02 6.43363E-01 1.11118E-03 3.05196E-01
1,3 3 HCP_A3 1500.00 8.93432E-02 6.35265E-01 1.23929E-03 2.74152E-01
1,3 3 HCP_A3 1500.00 9.32437E-02 6.29887E-01 4.50436E-04 2.76419E-01
1,2,3 3 HCP_A3 1500.00 7.31383E-02 6.36569E-01 1.30960E-03 2.88983E-01
1,2,3,4 3 HCP_A3 1500.00 1.21874E-01 6.50836E-01 2.43930E-03 2.24851E-01
2,3 3 HCP_A3 1500.00 1.88441E-01 7.39488E-01 2.43308E-02 4.77400E-02
1,2,3 3 HCP_A3 1500.00 3.06674E-02 6.54419E-01 1.02509E-03 3.13888E-01
1,3 3 HCP_A3 1500.00 1.05958E-01 6.42157E-01 1.86196E-03 2.50023E-01
1,2,3 3 HCP_A3 1500.00 8.50374E-02 6.36419E-01 1.46995E-03 2.77073E-01
1,3 3 HCP_A3 1500.00 1.12416E-01 6.43947E-01 1.73576E-03 2.41900E-01
2,3 3 HCP_A3 1500.00 2.67259E-01 6.95516E-01 3.58883E-02 1.33732E-03
1,3 3 HCP_A3 1500.00 9.82115E-02 6.31161E-01 4.69342E-04 2.70158E-01
1,3 3 HCP_A3 1500.00 5.60256E-02 6.28854E-01 1.23328E-05 3.15108E-01
2,3,4 3 HCP_A3 1500.00 3.50430E-01 6.05915E-01 3.55011E-02 8.15412E-03
1,3,5 3 HCP_A3 1500.00 1.06040E-01 6.32185E-01 2.96894E-04 2.61479E-01
1,2,3 3 HCP_A3 1500.00 7.51906E-02 6.36362E-01 1.33394E-03 2.87114E-01
1,3,4 3 HCP_A3 1500.00 1.34744E-01 6.54835E-01 1.92658E-03 2.08494E-01
1,3 3 HCP_A3 1500.00 8.75756E-02 6.30167E-01 5.59569E-04 2.81698E-01
1,2,3 3 HCP_A3 1500.00 9.67846E-02 6.38823E-01 1.68406E-03 2.62708E-01
1,2,3 3 HCP_A3 1500.00 7.01414E-02 6.37003E-01 1.27624E-03 2.91580E-01
1,3 3 HCP_A3 1500.00 1.14425E-01 6.46075E-01 2.03205E-03 2.37468E-01
1,2,3 3 HCP_A3 1500.00 1.16009E-01 6.47480E-01 2.21556E-03 2.34295E-01
3,4 3 HCP_A3 1500.00 2.77592E-01 6.57689E-01 7.18595E-05 6.46473E-02
1,2,3 3 HCP_A3 1500.00 1.08210E-01 6.43404E-01 1.96668E-03 2.46419E-01
1,3 3 HCP_A3 1500.00 1.25799E-01 6.46096E-01 9.16307E-04 2.27188E-01
1,3 3 HCP_A3 1500.00 9.32441E-02 6.37344E-01 1.52074E-03 2.67892E-01
3,4 3 HCP_A3 1500.00 4.02150E-01 5.72425E-01 2.28153E-02 2.60931E-03
1,3 3 HCP_A3 1500.00 9.02127E-02 6.33235E-01 9.18007E-04 2.75634E-01
3,5 3 HCP_A3 1500.00 1.04710E-01 6.29992E-01 7.67643E-05 2.65221E-01
1,3 3 HCP_A3 1500.00 5.94489E-02 6.36896E-01 7.86372E-04 3.02869E-01
1,2,3 3 HCP_A3 1500.00 7.20845E-02 6.36704E-01 1.29758E-03 2.89914E-01
1,2,3 3 HCP_A3 1500.00 5.19528E-02 6.42637E-01 1.12151E-03 3.04288E-01
2,3 3 HCP_A3 1500.00 1.13458E-01 7.74005E-01 1.28422E-02 9.96950E-02
1,2,3 3 HCP_A3 1500.00 1.04156E-01 6.41557E-01 1.85638E-03 2.52431E-01
1,3 3 HCP_A3 1500.00 9.12143E-02 6.31604E-01 6.85751E-04 2.76496E-01
1,3 3 HCP_A3 1500.00 8.30172E-02 6.34787E-01 1.19426E-03 2.81001E-01
1,2,3 3 HCP_A3 1500.00 1.02243E-01 6.40765E-01 1.80836E-03 2.55183E-01
1,2,3 3 HCP_A3 1500.00 5.21191E-02 6.42565E-01 1.12259E-03 3.04193E-01
1,3 3 HCP_A3 1500.00 7.57331E-02 6.34176E-01 1.01020E-03 2.89081E-01
1,2,3,4 3 HCP_A3 1500.00 1.21874E-01 6.50836E-01 2.43930E-03 2.24851E-01
2,3 3 HCP_A3 1500.00 1.46832E-01 7.88298E-01 4.46728E-02 2.01973E-02
1,2,3 3 HCP_A3 1500.00 1.13310E-01 6.46005E-01 2.12353E-03 2.38561E-01
2,3 3 HCP_A3 1500.00 1.16603E-01 7.91345E-01 2.29803E-02 6.90715E-02
2,3 3 HCP_A3 1500.00 2.42123E-01 6.87813E-01 2.30112E-02 4.70531E-02
1,2,3 3 HCP_A3 1500.00 5.35952E-02 6.41937E-01 1.13249E-03 3.03335E-01
1,2,3 3 HCP_A3 1500.00 8.80953E-02 6.36801E-01 1.51958E-03 2.73584E-01
1,2,3 3 HCP_A3 1500.00 3.29859E-02 6.52925E-01 1.03164E-03 3.13058E-01
1,3 3 HCP_A3 1500.00 3.38624E-02 6.42704E-01 9.93362E-05 3.23335E-01
2,3 3 HCP_A3 1500.00 5.95173E-03 8.83391E-01 8.94942E-02 2.11630E-02
1,2,3 3 HCP_A3 1500.00 5.32596E-02 6.42077E-01 1.13020E-03 3.03533E-01
3,4 3 HCP_A3 1500.00 1.52246E-01 6.81293E-01 4.70457E-03 1.61756E-01
1,2,3,4 3 HCP_A3 1500.00 1.21874E-01 6.50836E-01 2.43930E-03 2.24851E-01
2,3 3 HCP_A3 1500.00 1.53186E-01 7.16659E-01 7.99174E-03 1.22163E-01
2,3 3 HCP_A3 1500.00 3.08841E-02 8.60689E-01 4.94593E-02 5.89673E-02
1,2,3 3 HCP_A3 1500.00 5.09364E-02 6.43088E-01 1.11498E-03 3.04861E-01
1,3 3 HCP_A3 1500.00 9.15263E-02 6.25481E-01 8.27597E-05 2.82910E-01
2,3 3 HCP_A3 1500.00 1.32705E-01 7.60468E-01 1.33024E-02 9.35243E-02
1,2,3 3 HCP_A3 1500.00 6.94273E-02 6.37128E-01 1.26866E-03 2.92176E-01
1,3 3 HCP_A3 1500.00 4.98897E-02 6.39032E-01 5.45529E-04 3.10533E-01
1,3 3 HCP_A3 1500.00 3.74093E-02 6.48029E-01 7.57056E-04 3.13805E-01
1,2,3,4 3 HCP_A3 1500.00 1.21874E-01 6.50836E-01 2.43930E-03 2.24851E-01
1,2,3 3 HCP_A3 1500.00 8.13886E-02 6.36191E-01 1.41557E-03 2.81005E-01
2,3 3 HCP_A3 1500.00 8.71823E-02 8.32255E-01 6.58595E-02 1.47029E-02
1,3 3 HCP_A3 1500.00 1.35598E-01 6.51561E-01 9.92366E-04 2.11849E-01
1,2,3 3 HCP_A3 1500.00 6.46643E-02 6.38178E-01 1.22150E-03 2.95936E-01
2,3 3 HCP_A3 1500.00 6.17406E-02 7.04690E-01 1.84870E-03 2.31721E-01
1,2,3 3 HCP_A3 1500.00 1.20147E-01 6.49832E-01 2.36986E-03 2.27652E-01
1,2,3 3 HCP_A3 1500.00 6.97569E-02 6.37069E-01 1.27215E-03 2.91902E-01
1,2,3 3 HCP_A3 1500.00 1.10943E-01 6.44764E-01 2.04809E-03 2.42245E-01
3,4 3 HCP_A3 1500.00 1.74833E-01 6.79532E-01 2.74126E-03 1.42894E-01
1,3 3 HCP_A3 1500.00 8.19355E-02 6.24722E-01 9.14060E-05 2.93251E-01
